Date,Open,High,Low,Close,Adj Close,Volume,Year,Month,Day,DayOfWeek,SMA_20,SMA_50,EMA_12,EMA_26,RSI,MACD,MACD_signal,MACD_hist,BB_middle,BB_upper,BB_lower
2015-03-16,0.018551382002928773,0.020010442939154965,0.019811162840805058,0.020716954393836917,0.020716954393836917,0.11963219049555837,2015,3,16,0,0.020610879444376062,0.013618188332574306,0.02127331113326603,0.01923378427590655,60.713022682059254,0.0020395268573594784,0.0028349817648785193,-0.0007954549075190409,0.020610879444376062,0.029805650629387004,0.011416108259365123
2015-03-17,0.018801816130823212,0.019007846153951624,0.020489175306762586,0.019489856670758754,0.019489856670758754,0.13484286057625647,2015,3,17,1,0.020744623554176906,0.01379225640631285,0.020998933523649524,0.01925275260145116,54.25726603815278,0.0017461809221983628,0.002617221596342488,-0.0008710406741441251,0.020744623554176906,0.029783407580683638,0.011705839527670176
2015-03-18,0.01906211642630201,0.020973590613263315,0.020150169073783808,0.022385412205512184,0.022385412205512184,0.16525492923896062,2015,3,18,2,0.02107563993256565,0.014097393405905932,0.02121223793624378,0.019484801461011236,52.5472189387611,0.0017274364752325432,0.002439264572120499,-0.0007118280968879558,0.02107563993256565,0.029826917997932224,0.012324361867199077
2015-03-19,0.021332445162380143,0.02130887509541224,0.023250317983209867,0.021880530328411862,0.021880530328411862,0.07861622188739242,2015,3,19,3,0.021328416484492196,0.014472077409651068,0.021315052150423484,0.019662262858596465,49.73549546565504,0.0016527892918270191,0.002281969516061803,-0.000629180224234784,0.021328416484492196,0.029851822091401532,0.012805010877582857
2015-03-20,0.022077139262349804,0.021611309490564806,0.024235124835285643,0.022672953408172963,0.022672953408172963,0.20983952357622873,2015,3,20,4,0.02168634865333406,0.01486836069904464,0.021523960036231096,0.01988527697337991,41.797372097949946,0.001638683062851188,0.00215331222541968,-0.000514629162568492,0.02168634865333406,0.02977170568226588,0.013600991624402241
2015-03-23,0.021675137539200168,0.021821687169920223,0.023143532107600256,0.02215469393495062,0.02215469393495062,0.11989172775256285,2015,3,23,0,0.02213606253102831,0.01524371311320654,0.021620996020649486,0.020053381933496255,38.79568186349942,0.001567614087153231,0.0020361725977663904,-0.0004685585106131594,0.02213606253102831,0.029154905089843967,0.015117219972212652
2015-03-24,0.022376983527570865,0.025841916811212312,0.024967363069617943,0.02595971142801834,0.02595971142801834,0.20673435723463454,2015,3,24,1,0.02270614593990427,0.015738699458402484,0.022288490698706233,0.02049088782197937,47.94279590650559,0.0017976028767268636,0.001988458653558485,-0.00019085577683162136,0.02270614593990427,0.028941845021478094,0.016470446858330445
2015-03-25,0.024993295565758356,0.025076001507715495,0.024130038613900423,0.02214634551030306,0.02214634551030306,0.16689556853791332,2015,3,25,2,0.022955494943831933,0.016181626368608548,0.02226662220818267,0.020613514317410753,40.46232550073707,0.0016531078907719154,0.001921388501001171,-0.00026828061022925566,0.022955494943831933,0.0286309607660468,0.017280029121617066
2015-03-26,0.02073931865766568,0.020684308119286288,0.0213875105505186,0.020937641143697422,0.020937641143697422,0.11331063218125179,2015,3,26,3,0.022950313220822766,0.016576104520720895,0.022062163582877246,0.020637523711950503,42.43396764005168,0.0014246398709267423,0.0018220387749862854,-0.00039739890405954314,0.022950313220822766,0.028633321962364164,0.01726730447928137
2015-03-27,0.019226880764133286,0.0194943544261085,0.020533237142875527,0.01865394802164866,0.01865394802164866,0.14334266645714128,2015,3,27,4,0.022782130015321138,0.016893545824187724,0.021537822727303615,0.020490592179335552,38.39535675381265,0.001047230547968063,0.0016670771295826412,-0.0006198465816145782,0.022782130015321138,0.0287721551533723,0.016792104877269974
2015-03-30,0.018772158153516544,0.018899374283303766,0.02054680038358611,0.01988774460113077,0.01988774460113077,0.08695844926558269,2015,3,30,0,0.022459305151429958,0.01722951097436294,0.021283964554046256,0.020445936803172235,48.09511600419454,0.0008380277508740208,0.0015012672538409172,-0.0006632395029668964,0.022459305151429958,0.028335867225971558,0.016582743076888357
