Date,High,Low,Open,Close,Volume,Adj Close,Year,Month,Day,DayOfWeek,SMA_20,SMA_50,EMA_12,EMA_26,RSI,MACD,MACD_signal,MACD_hist,BB_middle,BB_upper,BB_lower
1998-03-27,0.0007628636062360112,0.0007447237931822979,0.0007631800074316319,0.000757392756737077,0.06539620427287553,0.000757392756737077,1998,3,27,4,0.0006526399481721034,0.00040535186761879303,0.0006908391745312401,0.0005942212154348145,53.82166199377675,9.661795909642556e-05,0.00010342762557335143,-6.809666476925876e-06,0.0006526399481721034,0.0008344398435913278,0.000470840052752879
1998-03-30,0.0007711556019559679,0.000798321424991503,0.0007993893709245547,0.0007769564969770327,0.04465532891436172,0.0007769564969770327,1998,3,30,0,0.0006633999541296191,0.0004171739048238031,0.0007040879933690544,0.0006077571622157196,56.876480887147956,9.633083115333479e-05,0.00010200826668934811,-5.6774355360133215e-06,0.0006633999541296191,0.0008480033331045235,0.0004787965751547147
1998-03-31,0.0007490434446683319,0.0007672913530299926,0.0007882479694641563,0.0007692707327444678,0.05494456629859088,0.0007692707327444678,1998,3,31,1,0.0006788063260052982,0.00042970861547181056,0.0007141161071191179,0.0006197211304030342,67.40331566234505,9.43949767160837e-05,0.00010048560869469524,-6.0906319786115505e-06,0.0006788063260052982,0.0008425944918722114,0.000515018160138385
1998-04-01,0.0008347274847917599,0.0007736383016811682,0.0007854628103524288,0.0008719800491638616,0.13118004328749058,0.0008719800491638616,1998,4,1,2,0.0006974616684032749,0.0004434311237205572,0.0007384028674336939,0.0006384069762371697,78.44038289782759,9.99958911965242e-05,0.00010038766519506105,-3.9177399853684283e-07,0.0006974616684032749,0.0008599462571392429,0.0005349770796673069
1998-04-02,0.0009756914120310227,0.0009026956790631378,0.0009163731937430013,0.0009823748739435196,0.15236172024758354,0.0009823748739435196,1998,4,2,3,0.0007198900013985954,0.00045871872095360833,0.0007759370222813594,0.0006638860797709734,82.50621559387086,0.00011205094251038597,0.00010272032065812605,9.330621852259919e-06,0.0007198900013985954,0.0009089254347997764,0.0005308545679974144
1998-04-03,0.000967399416311066,0.0009591140621558628,0.0010305716024452247,0.0009362605444204308,0.10452314643409871,0.0009362605444204308,1998,4,3,4,0.0007380562566873809,0.00047274865465421153,0.0008006021795335242,0.0006840619660413035,75.98609332688707,0.00011654021349222069,0.00010548429922494499,1.1055914267275705e-05,0.0007380562566873809,0.0009371905347827108,0.0005389219785920511
1998-04-06,0.0009314673505073782,0.0008688445975548514,0.0009860065066126234,0.0008384423549652514,0.09805032291617326,0.0008384423549652514,1998,4,6,0,0.0007437856213087201,0.0004858842532544825,0.0008064237449845592,0.0006954975504060404,64.37373010465964,0.00011092619457851879,0.00010657267829565975,4.353516282859038e-06,0.0007437856213087201,0.0009477349807701821,0.0005398362618472582
1998-04-07,0.0007656274361082453,0.0007898586546144313,0.000824457332957079,0.000779751390117684,0.10394314432675772,0.000779751390117684,1998,4,7,1,0.0007470171285464945,0.0004985167864417742,0.0008023203057742707,0.0007017385755698659,51.24435148315512,0.00010058173020440484,0.00010537448867740877,-4.792758473003931e-06,0.0007470171285464945,0.0009511022027136319,0.0005429320543793571
1998-04-08,0.0008209075762757076,0.0008067841953685745,0.0008105307723849531,0.0008384423549652514,0.10085753311570365,0.0008384423549652514,1998,4,8,2,0.0007570784368060776,0.0005126585158680035,0.0008078775441113447,0.0007118647814510056,57.99137149627697,9.60127626603391e-05,0.00010350214347399485,-7.489380813655751e-06,0.0007570784368060776,0.0009581904168763603,0.000555966456735795
1998-04-09,0.0009591074205911093,0.0009450095309484956,0.0009442265698917497,0.0009865670857183457,0.1464804988791459,0.0009865670857183457,1998,4,9,3,0.0007758036451357632,0.0005296509493011146,0.000835368242820114,0.0007322131002856233,65.81723168196137,0.00010315514253449068,0.00010343274328609402,-2.776007516033411e-07,0.0007758036451357632,0.0009894149530260575,0.000562192337245469
1998-04-13,0.0009646353333872045,0.0009534723013255671,0.000999933067184749,0.0009656060268442145,0.09762112135674093,0.0009656060268442145,1998,4,13,0,0.000793271189933001,0.0005452180307307848,0.0008554048249776679,0.0007495014652158893,64.45783891941875,0.0001059033597617786,0.00010392686658123094,1.976493180547666e-06,0.000793271189933001,0.0010090724727254805,0.0005774699071405214
1998-04-14,0.0010447914607145368,0.0009816813637403014,0.0009776505192684488,0.0010298865221007837,0.1492761090365295,0.0010298865221007837,1998,4,14,1,0.0008136034170409083,0.0005622943032819464,0.0008822481629966088,0.0007702707286888445,66.69355660398253,0.00011197743430776431,0.00010553698012653762,6.440454181226698e-06,0.0008136034170409083,0.0010383921196247259,0.0005888147144570906
1998-04-15,0.001047555290586771,0.001009890684418292,0.001069566380054371,0.001006130825958302,0.09967432881672804,0.001006130825958302,1998,4,15,2,0.0008317696723296935,0.0005773862656713209,0.0009013070342214847,0.0007877418470051006,69.37920455379849,0.00011356518721638404,0.0001071426215445069,6.422565671877138e-06,0.0008317696723296935,0.0010571638333488407,0.0006063755113105463
1998-04-16,0.0010323534671346022,0.0009802709880985417,0.0010277864433334975,0.0010592320045245674,0.1485105062548394,0.0010592320045245674,1998,4,16,3,0.0008465122794732943,0.0005937917843385104,0.000925603183498882,0.0008078522290435796,70.42140394184425,0.00011775095445530235,0.000109264288126666,8.48666632863635e-06,0.0008465122794732943,0.0010911012338345868,0.0006019233251120019
1998-04-17,0.0009867474906748404,0.001009890684418292,0.001020823035545186,0.000978182662168693,0.059491782820144244,0.000978182662168693,1998,4,17,4,0.0008586696936202905,0.0006090514351988779,0.0009336923340634684,0.0008204692981639584,62.36307915375995,0.00011322303589951,0.0001100560376812348,3.1669982182751998e-06,0.0008586696936202905,0.0011040980224832709,0.0006132413647573101
1998-04-20,0.0010364994649945806,0.000992965143664149,0.001011074468645148,0.0009642087082100393,0.07828385109799232,0.0009642087082100393,1998,4,20,0,0.0008701284100693541,0.0006247023608640447,0.0009383871608552484,0.0008311166618710754,60.551194021587435,0.00010727049898417301,0.00010949892994182246,-2.2284309576494423e-06,0.0008701284100693541,0.0011126343213908774,0.0006276224987478308
1998-04-21,0.0009452875120750574,0.0009337257510246479,0.001008289054528924,0.000937657863054606,0.0722402291394992,0.000937657863054606,1998,4,21,1,0.000880469194849387,0.0006399899580970958,0.0009382749611936113,0.0008390086026994851,59.290674109477955,9.926635849412618e-05,0.00010745241565228321,-8.186057158157025e-06,0.000880469194849387,0.0011154895697395436,0.0006454488199592305
1998-04-22,0.0009065913633475081,0.0008406352768768608,0.0009637237036918265,0.0008076992980349919,0.10072993265208864,0.0008076992980349919,1998,4,22,2,0.0008838229642692483,0.0006529578631089276,0.0009181863976307468,0.0008366893949465597,46.55687457375866,8.149700268418711e-05,0.000102261333058664,-2.0764330374476887e-05,0.0008838229642692483,0.0011122630002175073,0.0006553829283209892
1998-04-23,0.0007600995233121499,0.0006939471709198684,0.000824457332957079,0.0006679589908315502,0.10992876607451674,0.0006679589908315502,1998,4,23,3,0.0008830543878459915,0.000660727430637421,0.0008796898735077935,0.0008241908464935961,33.67197681760875,5.549902701419739e-05,9.290887184977068e-05,-3.740984483557329e-05,0.0008830543878459915,0.0011144193344504343,0.0006516894412415487
1998-04-24,0.000776683514752063,0.0007165147307675631,0.0007130440833665833,0.0007545981194687263,0.1537421252630551,0.0007545981194687263,1998,4,24,4,0.0008854299830474697,0.0006702856734840248,0.000860444988271014,0.0008190358296769391,40.94707407232669,4.1409158594074894e-05,8.260892919863152e-05,-4.119977060455663e-05,0.0008854299830474697,0.0011100651745966266,0.0006607947914983127
1998-04-27,0.0007075834660685489,0.0006177822375262243,0.000743682873631555,0.000707086215439162,0.17404219901998977,0.000707086215439162,1998,4,27,0,0.0008829146559825741,0.0006790613667210305,0.0008368513309122675,0.000810743265659326,43.108492982386444,2.610806525294156e-05,7.130875640949354e-05,-4.520069115655198e-05,0.0008829146559825741,0.0011146023017971152,0.000651227010168033
1998-04-28,0.0010364994649945806,0.0008871805139507546,0.0009553677163476515,0.0009949515092679982,0.664225180018154,0.0009949515092679982,1998,4,28,1,0.0008938144065971223,0.000693985640639412,0.0008611744352746876,0.0008243883207414499,59.10165320898897,3.6786114533237735e-05,6.440422803424238e-05,-2.7618113501004648e-05,0.0008938144065971223,0.0011250240715629822,0.0006626047416312626
1998-04-29,0.0010171513906308057,0.000990144134117373,0.0010528544053660216,0.000992156616127347,0.2975014475885929,0.000992156616127347,1998,4,29,2,0.0009049587007662664,0.0007090776030287864,0.0008813255400212507,0.000836815601881146,56.823814800830746,4.450993814010464e-05,6.042537005541484e-05,-1.5915431915310198e-05,0.0009049587007662664,0.0011323471817978174,0.0006775702197347154
1998-04-30,0.0010033314821147538,0.0009196212198172807,0.0010584249785939726,0.0009083123806308219,0.20884232546044915,0.0009083123806308219,1998,4,30,3,0.0009067753173396143,0.0007228839503955835,0.0008854773616534924,0.0008421116595663072,46.315785162336255,4.3365702087185226e-05,5.701343646176892e-05,-1.3647734374583693e-05,0.0009067753173396143,0.001133634364695526,0.0006799162699837026
1998-05-01,0.0009397593462273349,0.0009196212198172807,0.0009525825572359243,0.0009697982386190406,0.08145066260407413,0.0009697982386190406,1998,5,1,4,0.0009061464855733903,0.0007370815725671798,0.0008984498042635767,0.0008515699246813245,50.19011406844105,4.687987958225219e-05,5.4986725085865575e-05,-8.106845503613384e-06,0.0009061464855733903,0.0011321914587672137,0.0006801015123795671
1998-05-04,0.0009563433376672482,0.0009845023732870776,0.001002718481300973,0.0009865670857183457,0.06625460739174019,0.0009865670857183457,1998,5,4,0,0.000908661812638286,0.0007513909904644021,0.000912006309102772,0.0008615697143877705,47.94702407557816,5.043659471500148e-05,5.4076699011692755e-05,-3.6401042966912776e-06,0.000908661812638286,0.0011372232847505046,0.0006801003405260675
1998-05-05,0.0009480513419472915,0.000978860612456782,0.000980435678380176,0.000952330732202648,0.049469346405291936,0.000952330732202648,1998,5,5,1,0.000914356231500156,0.0007642890295445253,0.0009182100665027529,0.0008682927527444281,47.475408340122236,4.9917313758324785e-05,5.324482196101917e-05,-3.3275082026943813e-06,0.000914356231500156,0.0011412201230918148,0.0006874923399084972
1998-05-06,0.0009148833590674648,0.0009111584494402092,0.000980435678380176,0.0008775695795728629,0.0633893969814757,0.0008775695795728629,1998,5,6,2,0.0009192471409729149,0.0007756918455720527,0.0009119576838981544,0.00086897992510209,41.64525141571302,4.2977758796064426e-05,5.1191409328028224e-05,-8.213650531963798e-06,0.0009192471409729149,0.0011379638261307433,0.0007005304558150863
1998-05-07,0.0008927714548314562,0.0008688445975548514,0.0009135877796267778,0.0008915435335315168,0.1257280234784853,0.0008915435335315168,1998,5,7,3,0.0009219021999012282,0.0007869269731285869,0.0009088170453802101,0.0008706513035042697,45.753422252321734,3.81657418759404e-05,4.858627583761066e-05,-1.042053396167026e-05,0.0009219021999012282,0.0011377592600156049,0.0007060451397868515
1998-05-08,0.0008872435420353606,0.0008970536599695858,0.0009191586078592252,0.0009222865904617765,0.03781130404773804,0.0009222865904617765,1998,5,8,4,0.0009186881751383996,0.0007957026714830386,0.0009108892830850665,0.0008744761395751961,47.97843798799301,3.6413143509870334e-05,4.61516493720626e-05,-9.738505862192264e-06,0.0009186881751383996,0.0011323947056401202,0.000704981644636679
1998-05-11,0.0008927714548314562,0.0008293514969530133,0.0009567605509080118,0.0007993148744853394,0.101414335138751,0.0007993148744853394,1998,5,11,0,0.0009103736175204559,0.000800118464474225,0.0008937239894543392,0.0008689086384574289,43.89642784249054,2.4815350996910328e-05,4.1884389697032145e-05,-1.7069038700121817e-05,0.0009103736175204559,0.0011292707807504306,0.0006914764542904811
1998-05-12,0.0008692773826077034,0.0008321725064997893,0.0008411693076454286,0.0008999279570811693,0.10396634441105136,0.0008999279570811693,1998,5,12,1,0.0009038756892694752,0.000806881896059314,0.0008946784460123131,0.0008712063657628911,54.17721260803216,2.3472080249421984e-05,3.820192780751012e-05,-1.4729847558088133e-05,0.0009038756892694752,0.0011154274320319827,0.0006923239465069678
1998-05-13,0.0009148833590674648,0.0009026956790631378,0.0009024466331708756,0.0009334656512797795,0.12627322545938582,0.0009334656512797795,1998,5,13,2,0.0009002424305355492,0.0008163283431802918,0.0009006457083611541,0.000875818164690068,63.305307618233094,2.4827543671086067e-05,3.5527050980225304e-05,-1.0699507309139237e-05,0.0009002424305355492,0.0011068376899985488,0.0006936471710725495
1998-05-14,0.0009287035206351441,0.0009309047414778721,0.0009358705825475747,0.0009041201688559958,0.07461823777959727,0.0009041201688559958,1998,5,14,3,0.0008924868387521206,0.0008244332825333251,0.0009011802407449759,0.0008779146094430996,57.9494651038776,2.3265631301876296e-05,3.3074767044555505e-05,-9.80913574267921e-06,0.0008924868387521206,0.0010851261111289065,0.0006998475663753346
1998-05-15,0.000881715376187638,0.0008970536599695858,0.0009330851684313508,0.0008608007324735578,0.03622209827362372,0.0008608007324735578,1998,5,15,4,0.0008866177422673638,0.0008309731329020542,0.0008949680087032192,0.0008766469148527632,58.20895603967646,1.8321093850456015e-05,3.0124032405735608e-05,-1.1802938555279593e-05,0.0008866177422673638,0.001075377284823176,0.0006978581997115515
1998-05-18,0.000840255397587855,0.0008349935160465651,0.0008913052317104772,0.0008258657196407728,0.05545496815305095,0.0008258657196407728,1998,5,18,0,0.0008797005928389004,0.0008360317385219752,0.0008843368873089967,0.0008728853448370602,37.62782273450129,1.1451542471936508e-05,2.638953441897579e-05,-1.4937991947039282e-05,0.0008797005928389004,0.0010666184157259245,0.0006927827699518764
1998-05-19,0.000840255397587855,0.0008914118991392901,0.0008829492443663022,0.0008775695795728629,0.024575655958216647,0.0008775695795728629,1998,5,19,1,0.0008766961786648134,0.0008391060288626631,0.0008832957630418993,0.0008732323251878604,42.175579254432364,1.0063437854038876e-05,2.312431510598841e-05,-1.3060877251949533e-05,0.0008766961786648134,0.001061612524127758,0.0006917798332018686
1998-05-20,0.0008596034719516295,0.0008688445975548514,0.0008996612190546518,0.0008384423549652514,0.030619277916709764,0.0008384423549652514,1998,5,20,2,0.0008782333315113262,0.0008415724510547241,0.000876395238722415,0.000870655290356556,44.91871159251143,5.739948365858982e-06,1.9647441757962527e-05,-1.3907493392103545e-05,0.0008782333315113262,0.0010612359424248454,0.0006952307205978069
1998-05-21,0.0008264354890718032,0.0008476876716121725,0.0008801638302500788,0.0008412369922336019,0.024378455241720706,0.0008412369922336019,1998,5,21,3,0.0008868972315814289,0.0008456528671039244,0.000870986277724136,0.0008684761571622631,39.77776683665643,2.510120561872932e-06,1.6219977518744608e-05,-1.3709856956871676e-05,0.0008868972315814289,0.0010423114195056416,0.0007314830436572163
1998-05-22,0.0007960315891158379,0.0008067841953685745,0.0008550958682175542,0.000779751390117684,0.04814694160055448,0.000779751390117684,1998,5,22,4,0.0008881548951138768,0.0008490066365237854,0.0008569501411692972,0.000861903952195998,34.64729951552998,-4.953811026700799e-06,1.1985219809655527e-05,-1.6939030836356324e-05,0.0008881548951138768,0.001039412777737264,0.0007368970124904896
1998-05-26,0.0007573354403882886,0.0007024099412969401,0.000803567364596642,0.0006875227310715062,0.09669311798499534,0.0006875227310715062,1998,5,26,1,0.000887176720895494,0.0008504319885272262,0.000830884385769637,0.0008489868247052949,31.90066199569675,-1.8102438935657878e-05,5.967688060592846e-06,-2.4070126996250723e-05,0.000887176720895494,0.0010435320924442931,0.0007308213493466948
1998-05-27,0.0007683915190321066,0.0006770216301657252,0.0006768349748781568,0.0007937253440763379,0.21608075176006472,0.0007937253440763379,1998,5,27,2,0.0008771154126359108,0.0008538416558099003,0.0008251676101245141,0.0008448933816957425,44.505490820239274,-1.972577157122841e-05,8.289961342285953e-07,-2.0554767705457006e-05,0.0008771154126359108,0.001030131694432495,0.0007240991308393268
1998-05-28,0.000776683514752063,0.0008011424345382788,0.0008300279061850299,0.0007783538156112082,0.08247146631299428,0.0007783538156112082,1998,5,28,3,0.000866425272610104,0.0008565526177184727,0.0008179654878916978,0.00083996452494874,42.59597475754418,-2.19990370570422e-05,-3.7366105040255634e-06,-1.8262426553016635e-05,0.000866425272610104,0.0010154220648901145,0.0007174284803300934
1998-05-29,0.0008043235848357942,0.0008067841953685745,0.0007993893709245547,0.0008272630382749481,0.07501263921258915,0.0008272630382749481,1998,5,29,4,0.0008623728054923104,0.0008578102812509205,0.0008193958802583517,0.0008390236740840147,43.92856267033315,-1.9627793825663007e-05,-6.914847168353052e-06,-1.2712946657309955e-05,0.0008623728054923104,0.00101098102266697,0.0007137645883176507
1998-06-01,0.0007932675061919764,0.0007574179487479051,0.0008467398808733797,0.0007713669665680315,0.06923581822347288,0.0007713669665680315,1998,6,1,0,0.0008524512418897597,0.0008585369329977058,0.0008120068166136869,0.0008340120661198678,48.0468850582934,-2.200524950618087e-05,-9.932927635918616e-06,-1.2072321870262254e-05,0.0008524512418897597,0.0009973097943547172,0.0007075926894248021
1998-06-02,0.0008043235848357942,0.0007503658122758495,0.0008300279061850299,0.000810494191175643,0.07076122376577969,0.000810494191175643,1998,6,2,1,0.0008436475971626247,0.0008600461292366432,0.000811774105007834,0.0008322700013091845,43.162391657579875,-2.0495896301350454e-05,-1.2045521369004985e-05,-8.450374932345469e-06,0.0008436475971626247,0.0009749545917129971,0.0007123406026122523
1998-06-03,0.0008374915677156209,0.0007729331138602881,0.0008857346584825261,0.0007462136959190738,0.055101166867572944,0.0007462136959190738,1998,6,3,2,0.000833341745348446,0.0008603535598059459,0.000801687888224948,0.0008258954601691763,36.32652603650902,-2.4207571944228354e-05,-1.447793148404966e-05,-9.729640460178694e-06,0.000833341745348446,0.0009610374214256673,0.0007056460692712246
1998-06-04,0.0007794475976759243,0.000739082032352002,0.0007993893709245547,0.0008188786147252955,0.03977171117055058,0.0008188786147252955,1998,6,4,3,0.0008304071971060676,0.0008619186539076965,0.0008043326153788475,0.0008253756938399999,44.14587163411474,-2.1043078461152392e-05,-1.579096087947021e-05,-5.252117581682184e-06,0.0008304071971060676,0.0009565109400125722,0.000704303454199563
1998-06-05,0.0007987954189880716,0.0008237097361227176,0.0008355987344174775,0.0008356474618246006,0.024610456084657104,0.0008356474618246006,1998,6,5,4,0.0008276123935207217,0.0008649649927582548,0.0008091502840628095,0.000826136565542563,48.20716913494599,-1.6986281479753436e-05,-1.6030024999526853e-05,-9.562564802265823e-07,0.0008276123935207217,0.000950446317844388,0.0007047784691970553
1998-06-08,0.0008844794591114996,0.0008406352768768608,0.0008383838935292047,0.000925081227730127,0.044289927586736895,0.000925081227730127,1998,6,8,0,0.0008277521253841393,0.000869324893004074,0.0008269858138577814,0.0008334657997786789,56.5619184871748,-6.47998592089743e-06,-1.412001718380097e-05,7.64003126290354e-06,0.0008277521253841393,0.0009510450168498697,0.000704459233918409
1998-06-09,0.0011304752477863374,0.0009647558229861585,0.0009553677163476515,0.0011486660263023945,0.17936661836538004,0.0011486660263023945,1998,6,9,1,0.000845219682974992,0.0008771503583953804,0.0008764750773107989,0.0008568139647063616,64.6084477306627,1.9661112604437304e-05,-7.363791226153315e-06,2.702490383059062e-05,0.000845219682974992,0.0010334413576363237,0.0006569980083136604
1998-06-10,0.0013239552322692018,0.0011791460919597233,0.001186550202872818,0.0012772270168155333,0.22623658865960544,0.0012772270168155333,1998,6,10,2,0.0008640846359617103,0.0008871557687921504,0.0009381292218499888,0.0008879556722700039,71.56594014660521,5.0173549579984856e-05,4.14367693507432e-06,4.602987264491054e-05,0.0008640846359617103,0.0011335088784418617,0.0005946603934815589
1998-06-11,0.0016058830867477275,0.0013596852794250018,0.0013480991215238664,0.001651731439281545,0.3380435948917281,0.001651731439281545,1998,6,11,3,0.0008999979253617986,0.000904804982922892,0.0010479141783779206,0.0009445316550115995,79.17506360798177,0.00010338252336632105,2.3991446221323666e-05,7.939107714499738e-05,0.0008999979253617986,0.0013435667608087101,0.00045642908991488706
1998-06-12,0.0016445789824236499,0.001506373127118739,0.0017157625646675564,0.001584656050884325,0.20082089631592326,0.001584656050884325,1998,6,12,4,0.000934024719463215,0.0009190585029573012,0.0011304898510712137,0.0009919482769280977,78.85771896059195,0.00013854157414311592,4.690147180568212e-05,9.16401023374338e-05,0.000934024719463215,0.001473061195637412,0.00039498824328901803
1998-06-15,0.0018656990369902442,0.0015458662277205765,0.0015375016713281584,0.0017970612768939893,0.3172621193857004,0.0017970612768939893,1998,6,15,0,0.0009808377466842366,0.0009353522310163105,0.0012330393011977946,0.0010515862769255712,86.62361885405682,0.00018145302427222338,7.381178229899037e-05,0.000107641241973233,0.0009808377466842366,0.0016419058918154456,0.00031976960155302746
1998-06-16,0.00209787491714903,0.0018787350237098883,0.0018605997636347512,0.002149207065979395,0.37010031136446464,0.002149207065979395,1998,6,16,1,0.0010470048140011677,0.0009596111614474899,0.0013739881880872715,0.0011328915205591878,88.49206666376993,0.0002410966675280837,0.00010726875934480904,0.00013382790818327467,0.0010470048140011677,0.0018842071237733086,0.00020980250422902673
1998-06-17,0.0024267906630234355,0.0022793062409790276,0.002267257729383092,0.0023895607116509662,0.38071434992880476,0.0023895607116509662,1998,6,17,2,0.0011226043706050728,0.000990633528581204,0.0015302301147893786,0.001225978127306727,90.57002889226722,0.0003042519874826516,0.00014666540497237755,0.00015758658251027404,0.0011226043706050728,0.002147428236451649,9.77805047584965e-05
1998-06-18,0.0024848346330631314,0.0021156925942678925,0.0024956548017920337,0.0020821316775821745,0.29733324697746405,0.0020821316775821745,1998,6,18,3,0.001184788836735919,0.001016681134330494,0.0016151380475267318,0.0012893969088086119,77.9576579418694,0.00032574113871811994,0.00018248055172152605,0.0001432605869965939,0.001184788836735919,0.0022851581753227028,8.44194981491353e-05
1998-06-19,0.0022084346913807014,0.0019464371867264605,0.0020527874725507706,0.0022470255113068733,0.34604182395196037,0.0022470255113068733,1998,6,19,4,0.0012550782626895825,0.0010448527974573265,0.0017123515034929075,0.0013603323608455203,81.35391696711258,0.00035201914264738725,0.0002163882699066983,0.00013563087274068894,0.0012550782626895825,0.002439438365388509,7.071815999065614e-05
1998-06-22,0.002479306720267036,0.002138260154115586,0.002217121805318043,0.0024957633246557986,0.342556011286841,0.0024957633246557986,1998,6,22,0,0.0013408788594164883,0.0010750367222360755,0.0018328763990564292,0.0014444383581648003,82.87895091955085,0.0003884380408916289,0.00025079822410368444,0.00013763981678794446,0.0013408788594164883,0.002624705047876271,5.7052670956705704e-05
1998-06-23,0.0029381303147368865,0.0025106220507067354,0.0024984402159082576,0.0030016236307756003,0.3536282515159805,0.0030016236307756003,1998,6,23,1,0.001456583904401693,0.0011157570743147033,0.0020126836654747633,0.0015597854153952299,87.53487945870285,0.00045289825007953344,0.00029121822929885425,0.0001616800207806792,0.001456583904401693,0.002899712217388317,1.3455591415069369e-05
1998-06-24,0.003291922553874415,0.0028999094880520267,0.0031195684384889193,0.003320231981534697,0.5589605975568377,0.003320231981534697,1998,6,24,2,0.001582909236274611,0.0011615639835033814,0.0022138449448685996,0.0016901888647388942,88.47807111733046,0.0005236560801297053,0.0003377057994650245,0.00018595028066468083,0.001582909236274611,0.003212057073043468,-4.6238600494245786e-05
1998-06-25,0.0034688177877624845,0.0032102109824568995,0.0033423951926744074,0.003286694287336087,0.5179776486521234,0.003286694287336087,1998,6,25,3,0.001708326259860855,0.001207175252730937,0.0023788986898635976,0.0018084485256720196,87.51069028711059,0.000570450164191578,0.0003842546724103352,0.0001861954917812428,0.001708326259860855,0.0034583980286705986,-4.174550894888839e-05
1998-06-26,0.003269809890483525,0.003108657737932041,0.0032309816880794146,0.003071493656441172,0.2925946297604881,0.003071493656441172,1998,6,26,4,0.001820537790769166,0.0012474204857692694,0.002485451761644763,0.0019020074242475124,81.63096086144611,0.0005834443373972506,0.0004240926054077183,0.00015935173198953226,0.001820537790769166,0.0036198471657777577,2.1228415760574494e-05
